"degree","normalised.degree","nestedrank","betweenness","weighted.betweenness","closeness","weighted.closeness","evcent","Taxon","Endemicity","site","max.degree","missing.degree"
1,0.0172413793103448,0.725490196078431,0,0,0,NA,0,"Sarona laka","Endem","KoK",58,57
1,0.0172413793103448,0.735294117647059,0,0,0.00235278300618446,NA,0,"Sarona mokihana","Endem","KoK",58,57
1,0.0172413793103448,0.745098039215686,0,0,0.00235278300618446,NA,0,"Sarona kukona","Endem","KoK",58,57
1,0.0172413793103448,0.754901960784314,0,0,0.00235278300618446,NA,0,"Sarona hiiaka","Endem","KoK",58,57
1,0.0172413793103448,0.764705882352941,0,0,0.00235278300618446,NA,0,"Sarona saltator","Endem","KoK",58,57
1,0.0172413793103448,0.774509803921569,0,0,0.000336111858026351,NA,0,"Sarona annae","Endem","KoK",58,57
1,0.0172413793103448,0.784313725490196,0,0,0.00981446625436945,0.00478183929420738,0.00588177058800091,"Sulamita lunalilo","Cosmo","KoK",58,57
3,0.0517241379310345,0.137254901960784,0.00894727576797817,0.0181534545425529,0.0127442412834991,0.00763176070737395,0.0709750837998314,"Koanoa hawaiiensis","Cosmo","KoK",58,55
1,0.0172413793103448,0.794117647058823,0,0,0.0143687819306265,0.00617619591159074,0.151367582954073,"Orthotylus azalais","Endem","KoK",58,57
3,0.0517241379310345,0.147058823529412,0.0419954898400898,0.0323849649498685,0.016441471721789,0.00827169095302332,0.222801817262767,"Orthotylus kassandra","Cosmo","KoK",58,55
2,0.0344827586206897,0.274509803921569,0.0127738587733307,0.00845831288576091,0.0116238684234113,0.00531103586614857,0.0186116451188483,"Orthotylus kekele","Endem","KoK",58,56
3,0.0517241379310345,0.156862745098039,0.0212966697651144,0.019091050546399,0.0147048937886529,0.00801047965976995,0.114500901393067,"Lasiochilus denigratus","Cosmo","KoK",58,55
1,0.0172413793103448,0.803921568627451,0,0,0.0117359057094201,0.00566096596572478,0.0325466566059153,"Lasiochilus silvicola","Endem","KoK",58,57
6,0.103448275862069,0.0392156862745098,0.0722474474884034,0.0314234303246476,0.0183741149054405,0.00976529601053532,0.608434286839056,"Nabis blackburni","Cosmo","KoK",58,52
3,0.0517241379310345,0.166666666666667,0.0240129944579377,0.00634373466432068,0.0150970242896836,0.00641417094972549,0.142519674699232,"Nabis silvestris","Endem","KoK",58,55
1,0.0172413793103448,0.813725490196078,0,0,0.0124081294254728,0.00584738635976621,0.046094269141459,"Oechalia patruelis","Cosmo","KoK",58,57
2,0.0344827586206897,0.284313725490196,0.0687615526802218,0.0556971923986898,0.0133324370350453,0.00610540856589916,0.0872768512593841,"Oechalia virescens","Endem","KoK",58,56
1,0.0172413793103448,0.823529411764706,0,0,0.0143687819306265,0.00617619591159074,0.151367582954073,"Saicella usingeri","Endem","KoK",58,57
1,0.0172413793103448,0.833333333333333,0,0,0.0117359057094201,0.00566096596572478,0.0325466566059152,"Saldula oahuensis","Cosmo","KoK",58,57
3,0.0517241379310345,0.176470588235294,0.0135158499629057,0.0125278785194761,0.0106155328493323,0.00518187643360605,0.00997526946588009,"Chlorococcus straussiae","Cosmo","KoK",58,55
1,0.0172413793103448,0.843137254901961,0,0,0.0143687819306265,0.00617619591159074,0.151367582954073,"Gallulacoccus tenorioi","Endem","KoK",58,57
1,0.0172413793103448,0.852941176470588,0,0,0.000336111858026351,NA,0,"Nesopedronia crypta","Endem","KoK",58,57
1,0.0172413793103448,0.862745098039216,0,0,0.000336111858026351,NA,0,"Nesopedronia hawaiiensis","Endem","KoK",58,57
1,0.0172413793103448,0.872549019607843,0,0,0,NA,0,"Pseudococcus antricolens","Cosmo","KoK",58,57
1,0.0172413793103448,0.882352941176471,0,0,0.0126322039974904,0.0057682392785566,0.0798083547779815,"Pseudococcus swezeyi","Cosmo","KoK",58,57
1,0.0172413793103448,0.892156862745098,0,0,0,NA,0,"Pseudotrionymus refertus","Endem","KoK",58,57
1,0.0172413793103448,0.901960784313726,0,0,0.000336111858026351,NA,0,"Hemischizocranium aloha","Endem","KoK",58,57
1,0.0172413793103448,0.911764705882353,0,0,0.00235278300618446,NA,0,"Hevaheva maculata","Endem","KoK",58,57
1,0.0172413793103448,0.92156862745098,0,0,0.00235278300618446,NA,0,"Hevaheva minuta","Endem","KoK",58,57
1,0.0172413793103448,0.931372549019608,0,0,0.00235278300618446,NA,0,"Hevaheva perkinsi","Cosmo","KoK",58,57
1,0.0172413793103448,0.941176470588235,0,0,0.00235278300618446,NA,0,"Hevaheva silvestris","Endem","KoK",58,57
1,0.0172413793103448,0.950980392156863,0,0,0,NA,0,"Megatrioza kauaiensis","Endem","KoK",58,57
1,0.0172413793103448,0.96078431372549,0,0,0.000336111858026351,NA,0,"Swezeyana elongagena","Cosmo","KoK",58,57
1,0.0172413793103448,0.970588235294118,0,0,0.000336111858026351,NA,0,"Swezeyana reticulata","Cosmo","KoK",58,57
1,0.0172413793103448,0.980392156862745,0,0,0.0143687819306265,0.00617619591159074,0.151367582954073,"Trioza kauaiensis","Endem","KoK",58,57
1,0.0172413793103448,0.990196078431373,0,0,0.0143687819306265,0.00617619591159074,0.151367582954073,"Trioza lehua","Endem","KoK",58,57
1,0.0172413793103448,1,0,NA,0,NA,0,"Trioza uniqua","Endem","KoK",58,57
